imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,pose_azimuth_deg,yaw_deg,pose_veh_pitch_deg
306,data/raw/zurich_mav_sample/MAV_Images/00306.jpg,00306.jpg,17156320,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.3825651666,5247973.424189167,471.4940155,98.05223966666667,-74.81870033333333,13.601450833333335,465671.6646636666,5247978.544631334,466.80516516666665,4.688850333333335,True,0.0,0.0,477.3944396972656,0.0912198424339294,0.9965595006942748,0.0117366071790456,-0.0441113971173763,0.0691790953278541,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.399999618530272,2.0,4.688850333333335,0.0,0.0,5.22651197931253
307,data/raw/zurich_mav_sample/MAV_Images/00307.jpg,00307.jpg,17187411,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.3835682,5247973.429973,471.4980008,98.04584820000001,-74.825724,13.5944336,465671.65479299997,5247978.5346866,466.808398,4.689602799999989,True,0.0,0.0,477.5687255859375,0.1003099307417869,0.9963711500167848,0.0130846267566084,-0.0483049042522907,0.0688483789563179,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.399999618530272,2.0,4.689602799999989,0.0,0.0,5.74733567475398
308,data/raw/zurich_mav_sample/MAV_Images/00308.jpg,00308.jpg,17220744,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.3845712333,5247973.435756833,471.5019861,98.03945673333334,-74.83274766666666,13.587416366666666,465671.6449223333,5247978.524741867,466.8116308333333,4.6903552666667,True,0.0,0.0,477.3944396972656,0.1093660295009613,0.9961419701576232,0.0150282895192503,-0.0524103641510009,0.0687645226716995,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.399999618530272,2.0,4.6903552666667,0.0,0.0,6.266211912508336
309,data/raw/zurich_mav_sample/MAV_Images/00309.jpg,00309.jpg,17254077,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.38557426666,5247973.441540667,471.50597139999996,98.03306526666667,-74.83977133333333,13.580399133333334,465671.63505166664,5247978.514797133,466.81486366666667,4.691107733333297,True,0.0,0.0,477.3944396972656,0.1119980663061142,0.9960783123970032,0.0156443696469068,-0.0536094568669796,0.0686244964599609,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.399999618530272,2.0,4.691107733333297,0.0,0.0,6.417016512966693
310,data/raw/zurich_mav_sample/MAV_Images/00310.jpg,00310.jpg,17287410,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.38657729997,5247973.4473245,471.5099567,98.0266738,-74.846795,13.573381900000001,465671.625181,5247978.5048524,466.81809649999997,4.691860200000008,True,0.0,0.0,477.4815979003906,0.1111554726958274,0.9960922002792358,0.0157458800822496,-0.0532304681837558,0.0686956197023391,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.399999618530272,2.0,4.691860200000008,0.0,0.0,6.368739455252569
311,data/raw/zurich_mav_sample/MAV_Images/00311.jpg,00311.jpg,17320743,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.38758033334,5247973.453108333,471.513942,98.02028233333334,-74.85381866666667,13.566364666666667,465671.6153103333,5247978.494907667,466.8213293333333,4.692612666666662,True,0.0,0.0,477.3944396972656,0.1069688946008682,0.996188223361969,0.0148470690473914,-0.0513957105576992,0.0688998326659202,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.399999618530272,2.0,4.692612666666662,0.0,0.0,6.128866199809487
312,data/raw/zurich_mav_sample/MAV_Images/00312.jpg,00312.jpg,17354076,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True,465665.38858336664,5247973.458892167,471.5179273,98.01389086666667,-74.86084233333334,13.559347433333333,465671.60543966666,5247978.484962934,466.8245621666667,4.693365133333316,True,0.0,0.0,477.4815979003906,0.1047932803630828,0.996229350566864,0.0140615478157997,-0.0507040806114673,0.0689823031425476,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.693365133333316,0.0,0.0,6.004212686135812
313,data/raw/zurich_mav_sample/MAV_Images/00313.jpg,00313.jpg,17391383,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3895864,5247973.464676,471.5219126,98.0074994,-74.86786599999999,13.5523302,465671.595569,5247978.4750182,466.827795,4.694117600000027,True,0.0,0.0,477.48248291015625,0.1035070493817329,0.99626225233078,0.0131878070533275,-0.0502950139343738,0.0689785555005073,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.694117600000027,0.0,0.0,5.930517079425492
314,data/raw/zurich_mav_sample/MAV_Images/00314.jpg,00314.jpg,17424716,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3905894333,5247973.470459834,471.52589789999996,98.00110793333333,-74.87488966666666,13.545312966666668,465671.58569833334,5247978.465073467,466.83102783333334,4.694870066666624,True,0.0,0.0,477.3953247070313,0.1068558171391487,0.9961708188056946,0.0136316958814859,-0.0519547499716281,0.0689828395843505,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.694870066666624,0.0,0.0,6.122387338494907
315,data/raw/zurich_mav_sample/MAV_Images/00315.jpg,00315.jpg,17458049,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3915924667,5247973.476243666,471.5298832,97.99471646666667,-74.88191333333333,13.538295733333333,465671.5758276667,5247978.455128734,466.83426066666664,4.695622533333335,True,0.0,0.0,477.65673828125,0.1097387671470642,0.9960953593254088,0.0144685674458742,-0.0530892312526702,0.0690386742353439,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.695622533333335,0.0,0.0,6.287568206495672
316,data/raw/zurich_mav_sample/MAV_Images/00316.jpg,00316.jpg,17491382,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3925955,5247973.4820275,471.5338685,97.988325,-74.888937,13.531278499999999,465671.565957,5247978.445184,466.8374935,4.696374999999989,True,0.0,0.0,477.3953247070313,0.1160008013248443,0.9959077835083008,0.0161508712917566,-0.0557971075177192,0.0692363232374191,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.696374999999989,0.0,0.0,6.646356336049147
317,data/raw/zurich_mav_sample/MAV_Images/00317.jpg,00317.jpg,17524715,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3935985333,5247973.4878113335,471.5378538,97.98193353333333,-74.89596066666667,13.524261266666667,465671.5560863333,5247978.435239267,466.84072633333335,4.697127466666643,True,0.0,0.0,477.65673828125,0.1233047544956207,0.9956861138343812,0.0172327756881713,-0.059168342500925,0.069364033639431,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.697127466666643,0.0,0.0,7.06484202649583
318,data/raw/zurich_mav_sample/MAV_Images/00318.jpg,00318.jpg,17558048,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.39460156666,5247973.493595166,471.5418391,97.97554206666668,-74.90298433333334,13.517244033333334,465671.54621566663,5247978.425294533,466.84395916666665,4.697879933333354,True,0.0,0.0,477.65673828125,0.1259167045354843,0.995597004890442,0.0169699732214212,-0.0606384463608264,0.06943841278553,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.697879933333354,0.0,0.0,7.21449574007904
319,data/raw/zurich_mav_sample/MAV_Images/00319.jpg,00319.jpg,17588112,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.39560459997,5247973.499379,471.54582439999996,97.9691506,-74.910008,13.5102268,465671.536345,5247978.4153498,466.847192,4.698632399999951,True,0.0,0.0,477.5696105957031,0.127995029091835,0.9955270290374756,0.0155513761565089,-0.0621847510337829,0.0694065019488334,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.698632399999951,0.0,0.0,7.333574965616336
320,data/raw/zurich_mav_sample/MAV_Images/00320.jpg,00320.jpg,17621445,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.39660763333,5247973.505162833,471.54980969999997,97.96275913333334,-74.91703166666666,13.503209566666666,465671.5264743333,5247978.405405067,466.8504248333333,4.699384866666662,True,0.0,0.0,477.3953247070313,0.1275704503059387,0.9955416917800904,0.0149455890059471,-0.0622072219848632,0.0693094506859779,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.699384866666662,0.0,0.0,7.3092483931136885
321,data/raw/zurich_mav_sample/MAV_Images/00321.jpg,00321.jpg,17654778,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.39761066664,5247973.510946667,471.553795,97.95636766666667,-74.92405533333333,13.496192333333333,465671.51660366665,5247978.395460334,466.85365766666666,4.700137333333316,True,0.0,0.0,477.5696105957031,0.1275069266557693,0.99554842710495,0.0153757752850651,-0.0620738193392753,0.069237507879734,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.700137333333316,0.0,0.0,7.3056087560597165
322,data/raw/zurich_mav_sample/MAV_Images/00322.jpg,00322.jpg,17688111,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3986137,5247973.516730499,471.5577803,97.94997620000001,-74.931079,13.4891751,465671.506733,5247978.3855156,466.8568905,4.70088979999997,True,0.0,0.0,477.48248291015625,0.1241486743092536,0.9956603050231934,0.0158056169748306,-0.0602405220270156,0.069150723516941,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.70088979999997,0.0,0.0,7.113195070064462
323,data/raw/zurich_mav_sample/MAV_Images/00323.jpg,00323.jpg,17721444,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3996167333,5247973.522514333,471.5617656,97.94358473333334,-74.93810266666667,13.482157866666666,465671.4968623333,5247978.375570867,466.8601233333333,4.701642266666681,True,0.0,0.0,477.48248291015625,0.1202712655067443,0.9957887530326844,0.015446257777512,-0.0583487153053283,0.0690042078495025,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.701642266666681,0.0,0.0,6.891035910233804
324,data/raw/zurich_mav_sample/MAV_Images/00324.jpg,00324.jpg,17754777,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.4006197667,5247973.528298167,471.56575089999995,97.93719326666667,-74.94512633333333,13.475140633333332,465671.48699166666,5247978.365626134,466.8633561666667,4.7023947333332785,True,0.0,0.0,477.48248291015625,0.1173784658312797,0.995885133743286,0.0149265248328447,-0.056962464004755,0.068887360394001,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.7023947333332785,0.0,0.0,6.725290697852869
325,data/raw/zurich_mav_sample/MAV_Images/00325.jpg,00325.jpg,17784803,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4016228,5247973.534082,471.56973619999997,97.9308018,-74.95215,13.4681234,465671.477121,5247978.355681401,466.866589,4.703147199999989,True,0.0,0.0,477.48248291015625,0.1129843816161155,0.9960209727287292,0.0133418273180723,-0.0552160516381263,0.0686699822545051,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.703147199999989,0.0,0.0,6.473528217498906
326,data/raw/zurich_mav_sample/MAV_Images/00326.jpg,00326.jpg,17818136,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.40262583335,5247973.539865833,471.5737215,97.92441033333334,-74.95917366666667,13.461106166666667,465671.4672503333,5247978.3457366675,466.86982183333333,4.7038996666666435,True,0.0,0.0,477.5696105957031,0.1115102842450141,0.9960780143737792,0.0125899435952305,-0.0546122193336486,0.068465918302536,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.7038996666666435,0.0,0.0,6.389068659543465
327,data/raw/zurich_mav_sample/MAV_Images/00327.jpg,00327.jpg,17851469,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.40362886665,5247973.545649666,471.5777068,97.91801886666667,-74.96619733333334,13.454088933333333,465671.4573796666,5247978.335791933,466.8730546666667,4.704652133333298,True,0.0,0.0,477.5696105957031,0.1107540801167488,0.99611097574234,0.0127237662672996,-0.0542854368686676,0.0682219713926315,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.704652133333298,0.0,0.0,6.3457413545434935
328,data/raw/zurich_mav_sample/MAV_Images/00328.jpg,00328.jpg,17884802,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4046319,5247973.5514335,471.5816921,97.9116274,-74.973221,13.447071699999999,465671.44750899996,5247978.3258472,466.8762875,4.7054046000000085,True,0.0,0.0,477.65673828125,0.1137577891349792,0.9960654377937316,0.0129018407315015,-0.0557029657065868,0.067708283662796,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.7054046000000085,0.0,0.0,6.517841204173481
329,data/raw/zurich_mav_sample/MAV_Images/00329.jpg,00329.jpg,17918135,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4056349333,5247973.5572173335,471.58567739999995,97.90523593333333,-74.98024466666666,13.440054466666666,465671.4376383333,5247978.315902467,466.87952033333335,4.706157066666606,True,0.0,0.0,477.48248291015625,0.1140879243612289,0.9960579872131348,0.012648313306272,-0.0560628697276115,0.0675678998231887,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.706157066666606,0.0,0.0,6.536756559306185
330,data/raw/zurich_mav_sample/MAV_Images/00330.jpg,00330.jpg,17951468,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4066379667,5247973.563001166,471.58966269999996,97.89884446666667,-74.98726833333333,13.433037233333334,465671.42776766664,5247978.305957734,466.88275316666665,4.706909533333317,True,0.0,0.0,477.8310241699219,0.1158573776483535,0.99601948261261,0.0120661873370409,-0.0573232434689998,0.0671839639544487,0.0,0.0,0.0,1.0,957.5899658203124,473.9807434082031,10.40999984741211,2.0,4.706909533333317,0.0,0.0,6.638138764703974
331,data/raw/zurich_mav_sample/MAV_Images/00331.jpg,00331.jpg,17985701,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True,465665.407641,5247973.568785,471.593648,97.892453,-74.994292,13.42602,465671.417897,5247978.296013,466.885986,4.707661999999971,True,0.0,0.0,477.3953247070313,0.115036055445671,0.9960548281669616,0.0113345840945839,-0.0571271404623985,0.0669536739587783,0.0,0.0,0.0,1.0,957.5899658203124,473.9807434082031,10.40999984741211,2.0,4.707661999999971,0.0,0.0,6.591080468869879
332,data/raw/zurich_mav_sample/MAV_Images/00332.jpg,00332.jpg,18019034,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True,465665.40598063334,5247973.571938166,471.59304016666664,97.88441276666667,-74.97618666666666,13.418832233333333,465671.42419356667,5247978.297087634,466.87468636666665,4.7183537999999885,True,0.0,0.0,477.8310241699219,0.1157310605049133,0.9960439205169678,0.0112579399719834,-0.0574005544185638,0.066894918680191,0.0,0.0,0.0,1.0,957.5899658203124,473.9807434082031,10.40999984741211,2.0,4.7183537999999885,0.0,0.0,6.630901325504702
333,data/raw/zurich_mav_sample/MAV_Images/00333.jpg,00333.jpg,18052367,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True,465665.4043202667,5247973.575091333,471.5924323333333,97.87637253333334,-74.95808133333334,13.411644466666667,465671.4304901333,5247978.298162267,466.86338673333336,4.7290455999999494,True,0.0,0.0,477.743896484375,0.118259310722351,0.995984435081482,0.0114417467266321,-0.0586529597640037,0.0666630715131759,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.420000076293944,2.0,4.7290455999999494,0.0,0.0,6.775759392516916
334,data/raw/zurich_mav_sample/MAV_Images/00334.jpg,00334.jpg,18085700,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True,465665.4026599,5247973.5782445,471.5918245,97.8683323,-74.939976,13.404456699999999,465671.4367867,5247978.2992369,466.8520871,4.739737399999967,True,0.0,0.0,477.48333740234375,0.118617832660675,0.9959689378738404,0.0108657991513609,-0.0589733906090259,0.0667088255286216,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.420000076293944,2.0,4.739737399999967,0.0,0.0,6.79630118644573
335,data/raw/zurich_mav_sample/MAV_Images/00335.jpg,00335.jpg,18119033,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True,465665.4009995333,5247973.581397667,471.59121666666664,97.86029206666667,-74.92187066666666,13.397268933333333,465671.44308326667,5247978.300311534,466.84078746666665,4.750429199999985,True,0.0,0.0,477.48333740234375,0.1183541342616081,0.9959797859191896,0.0105408914387226,-0.0589121505618095,0.0666518211364746,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.420000076293944,2.0,4.750429199999985,0.0,0.0,6.78119238111484
